"","author","title","sentence_nr","words","kind","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","sentiment"
"6277","Eliot, George","Middlemarch",6439,"Sir James","person",0,0,0,0,0,0,2,0,0,2,2
"6278","Eliot, George","Middlemarch",6445,"Sir James","person",0,0,0,0,0,1,1,0,0,1,0
"6279","Eliot, George","Middlemarch",6447,"Will Ladislaw","person",0,0,0,0,0,0,1,0,0,0,1
"6280","Eliot, George","Middlemarch",6449,NA,NA,1,0,1,1,0,1,1,1,0,0,0
"6281","Eliot, George","Middlemarch",6452,"Sir James","person",0,0,0,0,0,0,2,0,0,2,2
"6282","Eliot, George","Middlemarch",6452,"Will Ladislaw","person",0,0,0,0,0,0,2,0,0,2,2
"6283","Eliot, George","Middlemarch",6454,"Middlemarch","location",0,0,0,0,0,0,1,0,1,0,1
"6284","Eliot, George","Middlemarch",6455,"Rector","location",0,1,1,1,0,2,0,0,0,0,-2
"6285","Eliot, George","Middlemarch",6456,"Sir James","person",0,0,0,0,0,2,2,0,0,2,0
"6286","Eliot, George","Middlemarch",6456,"Will Ladislaw","person",0,0,0,0,0,2,2,0,0,2,0
"6287","Eliot, George","Middlemarch",6458,"Mrs Cadwallader","person",4,8,0,8,4,4,4,4,4,4,0
"6288","Eliot, George","Middlemarch",6458,"Will Ladislaw","person",4,8,0,8,4,4,4,4,4,4,0
"6289","Eliot, George","Middlemarch",6458,NA,NA,4,8,0,8,4,4,4,4,4,4,0
"6290","Eliot, George","Middlemarch",6458,"Opera","person",4,8,0,8,4,4,4,4,4,4,0
"6291","Eliot, George","Middlemarch",6459,"Byron","person",1,1,1,1,0,1,0,0,0,0,-1
"6292","Eliot, George","Middlemarch",6462,"Sir James","person",0,0,0,0,0,1,1,0,0,1,0
"6293","Eliot, George","Middlemarch",6465,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"6294","Eliot, George","Middlemarch",6466,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"6295","Eliot, George","Middlemarch",6468,NA,NA,0,0,0,0,0,1,1,0,0,1,0
"6296","Eliot, George","Middlemarch",6469,"Middlemarch","location",0,2,0,0,0,0,2,0,2,2,2
"6297","Eliot, George","Middlemarch",6469,"Rector","location",0,2,0,0,0,0,2,0,2,2,2
"6298","Eliot, George","Middlemarch",6470,NA,NA,0,1,0,0,1,0,1,0,0,1,1
"6299","Eliot, George","Middlemarch",6472,"Will Ladislaw","person",0,0,1,0,0,1,0,0,0,0,-1
"6300","Eliot, George","Middlemarch",6473,"Mrs Cadwallader","person",0,0,0,0,0,3,0,3,0,0,-3
"6301","Eliot, George","Middlemarch",6473,"Aquinas","person",0,0,0,0,0,3,0,3,0,0,-3
"6302","Eliot, George","Middlemarch",6473,NA,NA,0,0,0,0,0,3,0,3,0,0,-3
"6303","Eliot, George","Middlemarch",6475,NA,NA,1,0,0,1,0,1,0,0,0,0,-1
"6304","Eliot, George","Middlemarch",6476,"Sir James","person",0,0,0,0,0,1,2,0,0,1,1
"6305","Eliot, George","Middlemarch",6477,"Sir James","person",0,0,0,0,0,0,4,0,0,2,4
"6306","Eliot, George","Middlemarch",6477,"Rector","location",0,0,0,0,0,0,4,0,0,2,4
"6307","Eliot, George","Middlemarch",6479,"Will Ladislaw","person",0,0,0,0,0,1,3,0,0,1,2
"6308","Eliot, George","Middlemarch",6480,"Mrs Cadwallader","person",2,2,0,0,2,0,2,0,2,2,2
"6309","Eliot, George","Middlemarch",6480,NA,NA,2,2,0,0,2,0,2,0,2,2,2
"6310","Eliot, George","Middlemarch",6481,NA,NA,1,1,0,1,0,2,0,0,1,0,-2
"6311","Eliot, George","Middlemarch",6483,"Sir James","person",1,0,1,1,0,1,1,1,0,1,0
"6312","Eliot, George","Middlemarch",6484,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"6313","Eliot, George","Middlemarch",6485,NA,NA,0,1,0,0,0,0,0,0,0,0,0
"6314","Eliot, George","Middlemarch",6486,NA,NA,1,0,1,1,0,1,0,1,0,0,-1
"6315","Eliot, George","Middlemarch",6487,"San","location",1,0,1,0,0,1,0,0,0,0,-1
"6316","Eliot, George","Middlemarch",6488,NA,NA,0,0,0,0,0,1,1,0,0,0,0
"6317","Eliot, George","Middlemarch",6489,"Rector","location",0,0,0,1,0,1,0,0,0,0,-1
"6318","Eliot, George","Middlemarch",6490,NA,NA,0,1,0,0,1,0,1,0,0,0,1
"6319","Eliot, George","Middlemarch",6493,"Sir James","person",0,0,0,0,0,0,2,0,0,1,2
"6320","Eliot, George","Middlemarch",6495,"Mark","person",0,1,0,0,0,0,1,0,0,1,1
"6321","Eliot, George","Middlemarch",6499,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"6322","Eliot, George","Middlemarch",6500,"Paris","location",0,0,0,0,0,0,1,0,0,2,1
"6323","Eliot, George","Middlemarch",6501,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"6324","Eliot, George","Middlemarch",6502,"Dorothea Brooke","person",0,0,0,0,0,0,2,0,2,2,2
"6325","Eliot, George","Middlemarch",6502,"Sir James","person",0,0,0,0,0,0,2,0,2,2,2
"6326","Eliot, George","Middlemarch",6503,NA,NA,0,1,1,1,0,1,0,0,0,0,-1
"6327","Eliot, George","Middlemarch",6504,NA,NA,0,0,0,0,1,0,1,0,1,0,1
"6328","Eliot, George","Middlemarch",6506,"Celia Brooke","person",0,1,0,0,1,0,1,0,1,1,1
"6329","Eliot, George","Middlemarch",6508,"Mrs Cadwallader","person",3,0,3,3,0,3,3,3,0,3,0
"6330","Eliot, George","Middlemarch",6508,"Sir James","person",3,0,3,3,0,3,3,3,0,3,0
"6331","Eliot, George","Middlemarch",6508,NA,NA,3,0,3,3,0,3,3,3,0,3,0
"6332","Eliot, George","Middlemarch",6510,NA,NA,2,0,1,2,0,2,0,1,0,0,-2
"6333","Eliot, George","Middlemarch",6511,NA,NA,0,0,0,0,0,1,0,1,0,0,-1
"6334","Eliot, George","Middlemarch",6512,"Sir James","person",1,0,0,0,0,3,1,1,0,1,-2
"6335","Eliot, George","Middlemarch",6513,"Mrs Cadwallader","person",0,2,0,0,2,0,2,0,0,2,2
"6336","Eliot, George","Middlemarch",6513,NA,NA,0,2,0,0,2,0,2,0,0,2,2
"6337","Eliot, George","Middlemarch",6516,"Sir James","person",0,0,0,0,0,0,2,0,0,1,2
"6338","Eliot, George","Middlemarch",6518,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"6339","Eliot, George","Middlemarch",6522,NA,NA,0,0,1,1,0,2,1,0,0,0,-1
"6340","Eliot, George","Middlemarch",6523,"Sir James","person",0,0,2,0,0,2,4,2,0,2,2
"6341","Eliot, George","Middlemarch",6523,"San","location",0,0,2,0,0,2,4,2,0,2,2
"6342","Eliot, George","Middlemarch",6525,"Arthur Brooke","person",0,0,0,1,0,1,0,0,0,0,-1
"6343","Eliot, George","Middlemarch",6527,"San","location",0,1,0,0,1,0,1,0,1,1,1
"6344","Eliot, George","Middlemarch",6529,"Lafitte","person",0,0,0,0,1,0,1,0,0,1,1
"6345","Eliot, George","Middlemarch",6532,"Arthur Brooke","person",2,1,1,1,0,3,0,1,0,0,-3
"6346","Eliot, George","Middlemarch",6533,"Mr Cadwallader","person",0,0,0,0,2,0,2,0,2,2,2
"6347","Eliot, George","Middlemarch",6533,NA,NA,0,0,0,0,2,0,2,0,2,2,2
"6348","Eliot, George","Middlemarch",6535,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"6349","Eliot, George","Middlemarch",6536,NA,NA,0,0,0,0,0,0,2,0,0,2,2
"6350","Eliot, George","Middlemarch",6537,NA,NA,0,0,1,0,0,1,1,0,0,1,0
"6351","Eliot, George","Middlemarch",6540,"Arthur Brooke","person",2,1,2,2,1,3,1,0,0,1,-2
"6352","Eliot, George","Middlemarch",6541,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"6353","Eliot, George","Middlemarch",6542,NA,NA,0,0,0,1,0,1,0,1,0,0,-1
"6354","Eliot, George","Middlemarch",6543,"Leeds","location",6,4,8,10,4,12,18,8,0,12,6
"6355","Eliot, George","Middlemarch",6543,"Manchester","location",6,4,8,10,4,12,18,8,0,12,6
"6356","Eliot, George","Middlemarch",6546,"Arthur Brooke","person",0,0,0,0,2,0,6,0,0,6,6
"6357","Eliot, George","Middlemarch",6546,"Rector","location",0,0,0,0,2,0,6,0,0,6,6
"6358","Eliot, George","Middlemarch",6547,"Arthur Brooke","person",2,1,0,2,1,1,3,0,0,1,2
"6359","Eliot, George","Middlemarch",6549,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"6360","Eliot, George","Middlemarch",6550,"Edinburgh","location",0,0,0,0,1,0,1,0,0,1,1
"6361","Eliot, George","Middlemarch",6551,"Sir James","person",1,1,0,1,0,2,2,0,0,1,0
"6362","Eliot, George","Middlemarch",6552,"Mr. Dagley","person",0,1,0,0,0,0,1,0,0,1,1
"6363","Eliot, George","Middlemarch",6554,"Arthur Brooke","person",0,1,0,0,1,1,1,0,0,0,0
"6364","Eliot, George","Middlemarch",6555,NA,NA,0,0,0,0,1,0,1,0,0,0,1
"6365","Eliot, George","Middlemarch",6556,"Parliament","location",0,0,0,0,3,0,6,0,0,3,6
"6366","Eliot, George","Middlemarch",6556,"Mrs Cadwallader","person",0,0,0,0,3,0,6,0,0,3,6
"6367","Eliot, George","Middlemarch",6556,NA,NA,0,0,0,0,3,0,6,0,0,3,6
"6368","Eliot, George","Middlemarch",6557,"Middlemarch","location",0,0,0,0,0,6,3,3,0,0,-3
"6369","Eliot, George","Middlemarch",6557,"Gil","person",0,0,0,0,0,6,3,3,0,0,-3
"6370","Eliot, George","Middlemarch",6557,"San","location",0,0,0,0,0,6,3,3,0,0,-3
"6371","Eliot, George","Middlemarch",6558,"Middlemarch","location",0,0,2,0,0,2,0,0,0,0,-2
"6372","Eliot, George","Middlemarch",6558,"Rector","location",0,0,2,0,0,2,0,0,0,0,-2
"6373","Eliot, George","Middlemarch",6560,"Hawley","person",1,0,0,0,0,2,0,0,0,1,-2
"6374","Eliot, George","Middlemarch",6562,"Middlemarch","location",0,0,0,0,0,2,0,0,0,0,-2
"6375","Eliot, George","Middlemarch",6563,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"6376","Eliot, George","Middlemarch",6565,"Sir James","person",0,0,0,3,0,3,3,0,0,3,0
"6377","Eliot, George","Middlemarch",6565,"Mark","person",0,0,0,3,0,3,3,0,0,3,0
"6378","Eliot, George","Middlemarch",6565,"Hawley","person",0,0,0,3,0,3,3,0,0,3,0
"6379","Eliot, George","Middlemarch",6566,"Mrs Cadwallader","person",2,0,2,4,0,4,0,2,0,2,-4
"6380","Eliot, George","Middlemarch",6566,NA,NA,2,0,2,4,0,4,0,2,0,2,-4
"6381","Eliot, George","Middlemarch",6567,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"6382","Eliot, George","Middlemarch",6568,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"6383","Eliot, George","Middlemarch",6569,"Rector","location",0,0,0,0,0,2,0,1,0,0,-2
"6384","Eliot, George","Middlemarch",6572,NA,NA,0,0,0,1,0,0,2,0,0,2,2
"6385","Eliot, George","Middlemarch",6573,"Sir James","person",0,2,0,0,0,0,3,0,0,2,3
"6386","Eliot, George","Middlemarch",6574,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"6387","Eliot, George","Middlemarch",6575,"Arthur Brooke","person",0,0,0,0,0,0,1,0,0,0,1
"6388","Eliot, George","Middlemarch",6576,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"6389","Eliot, George","Middlemarch",6577,"Marty","person",1,0,1,2,0,2,0,2,0,0,-2
"6390","Eliot, George","Middlemarch",6578,NA,NA,0,1,0,0,0,0,0,0,0,0,0
"6391","Eliot, George","Middlemarch",6580,"Sir James","person",0,0,0,0,0,0,2,0,0,2,2
"6392","Eliot, George","Middlemarch",6581,NA,NA,0,0,0,0,0,1,0,0,0,1,-1
"6393","Eliot, George","Middlemarch",6582,"Mrs Cadwallader","person",0,4,0,4,4,4,4,4,0,4,0
"6394","Eliot, George","Middlemarch",6582,"Bill","person",0,4,0,4,4,4,4,4,0,4,0
"6395","Eliot, George","Middlemarch",6582,NA,NA,0,4,0,4,4,4,4,4,0,4,0
"6396","Eliot, George","Middlemarch",6582,"Marty","person",0,4,0,4,4,4,4,4,0,4,0
"6397","Eliot, George","Middlemarch",6583,"Arthur Brooke","person",2,0,2,0,0,2,4,0,0,4,2
"6398","Eliot, George","Middlemarch",6583,"Sir James","person",2,0,2,0,0,2,4,0,0,4,2
"6399","Eliot, George","Middlemarch",6584,NA,NA,0,1,0,0,1,0,1,0,0,2,1
"6400","Eliot, George","Middlemarch",6586,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"6401","Eliot, George","Middlemarch",6587,"Sir James","person",0,2,0,0,0,0,1,0,0,1,1
"6402","Eliot, George","Middlemarch",6588,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"6403","Eliot, George","Middlemarch",6590,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"6404","Eliot, George","Middlemarch",6591,"Arthur Brooke","person",2,0,0,0,2,4,4,2,0,0,0
"6405","Eliot, George","Middlemarch",6591,"Rector","location",2,0,0,0,2,4,4,2,0,0,0
"6406","Eliot, George","Middlemarch",6592,"Arthur Brooke","person",0,0,0,0,0,1,0,0,0,0,-1
"6407","Eliot, George","Middlemarch",6593,"Lord","person",0,0,0,1,0,2,0,0,0,0,-2
"6408","Eliot, George","Middlemarch",6597,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"6409","Eliot, George","Middlemarch",6598,NA,NA,0,0,0,1,0,0,1,0,0,0,1
"6410","Eliot, George","Middlemarch",6600,"Sir James","person",0,1,0,0,1,0,2,0,1,2,2
"6411","Eliot, George","Middlemarch",6601,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"6412","Eliot, George","Middlemarch",6602,"Rector","location",0,1,0,0,0,0,1,0,0,0,1
"6413","Eliot, George","Middlemarch",6604,NA,NA,0,0,0,2,0,2,0,2,2,0,-2
"6414","Eliot, George","Middlemarch",6606,"Will Ladislaw","person",0,0,0,0,0,0,2,0,0,0,2
"6415","Eliot, George","Middlemarch",6606,"Middlemarch","location",0,0,0,0,0,0,2,0,0,0,2
"6416","Eliot, George","Middlemarch",6607,"Paris","location",0,1,0,0,0,0,0,0,0,0,0
"6417","Eliot, George","Middlemarch",6608,"Mrs Cadwallader","person",0,0,0,0,0,4,0,0,0,0,-4
"6418","Eliot, George","Middlemarch",6608,NA,NA,0,0,0,0,0,4,0,0,0,0,-4
"6419","Eliot, George","Middlemarch",6609,NA,NA,2,1,1,1,1,1,2,1,1,2,1
"6420","Eliot, George","Middlemarch",6610,NA,NA,1,1,0,1,0,1,0,0,1,1,-1
"6421","Eliot, George","Middlemarch",6613,NA,NA,0,2,0,1,3,1,3,0,0,2,2
"6422","Eliot, George","Middlemarch",6615,"Celia Brooke","person",3,6,0,3,0,9,21,6,3,12,12
"6423","Eliot, George","Middlemarch",6615,"Dorothea Brooke","person",3,6,0,3,0,9,21,6,3,12,12
"6424","Eliot, George","Middlemarch",6615,"Sir James","person",3,6,0,3,0,9,21,6,3,12,12
"6425","Eliot, George","Middlemarch",6616,"Arthur Brooke","person",0,0,0,0,0,0,3,0,0,0,3
"6426","Eliot, George","Middlemarch",6616,"Will Ladislaw","person",0,0,0,0,0,0,3,0,0,0,3
"6427","Eliot, George","Middlemarch",6616,"Mrs Casaubon","person",0,0,0,0,0,0,3,0,0,0,3
"6428","Eliot, George","Middlemarch",6617,"Arthur Brooke","person",4,2,4,4,0,6,6,6,0,4,0
"6429","Eliot, George","Middlemarch",6617,"Middlemarch","location",4,2,4,4,0,6,6,6,0,4,0
"6430","Eliot, George","Middlemarch",6618,"Mrs Casaubon","person",1,0,0,1,1,1,1,0,2,0,0
"6431","Eliot, George","Middlemarch",6621,"Joy","person",0,2,0,0,4,0,5,0,0,4,5
"6432","Eliot, George","Middlemarch",6623,NA,NA,0,0,0,2,0,1,0,1,0,0,-1
"6433","Eliot, George","Middlemarch",6625,"Arthur Brooke","person",0,2,0,0,2,0,4,0,2,2,4
"6434","Eliot, George","Middlemarch",6625,"San","location",0,2,0,0,2,0,4,0,2,2,4
"6435","Eliot, George","Middlemarch",6629,"Dorothea Brooke","person",1,1,0,2,1,2,2,0,1,1,0
"6436","Eliot, George","Middlemarch",6632,NA,NA,0,1,0,0,0,0,0,0,0,0,0
"6437","Eliot, George","Middlemarch",6635,NA,NA,0,0,0,0,1,0,2,0,0,0,2
"6438","Eliot, George","Middlemarch",6636,NA,NA,0,0,0,0,0,0,0,0,1,0,0
"6439","Eliot, George","Middlemarch",6637,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"6440","Eliot, George","Middlemarch",6642,NA,NA,1,0,1,1,0,1,0,0,0,0,-1
"6441","Eliot, George","Middlemarch",6643,"Dorothea Brooke","person",0,6,0,3,6,0,15,0,6,12,15
"6442","Eliot, George","Middlemarch",6643,"Sir James","person",0,6,0,3,6,0,15,0,6,12,15
"6443","Eliot, George","Middlemarch",6643,"Will Ladislaw","person",0,6,0,3,6,0,15,0,6,12,15
"6444","Eliot, George","Middlemarch",6644,"Anne","person",0,1,0,0,1,0,1,0,0,1,1
"6445","Eliot, George","Middlemarch",6646,"Arthur Brooke","person",0,0,0,0,3,6,9,0,0,3,3
"6446","Eliot, George","Middlemarch",6646,"Sir James","person",0,0,0,0,3,6,9,0,0,3,3
"6447","Eliot, George","Middlemarch",6646,"Mr Garth","person",0,0,0,0,3,6,9,0,0,3,3
"6448","Eliot, George","Middlemarch",6649,"Dorothea Brooke","person",0,0,0,0,4,0,6,0,0,6,6
"6449","Eliot, George","Middlemarch",6649,"Parliament","location",0,0,0,0,4,0,6,0,0,6,6
"6450","Eliot, George","Middlemarch",6650,NA,NA,0,0,1,0,0,0,0,0,1,1,0
"6451","Eliot, George","Middlemarch",6651,"Mr. Dagley","person",0,0,0,0,0,1,0,1,1,0,-1
"6452","Eliot, George","Middlemarch",6652,NA,NA,0,0,0,0,0,1,2,0,0,0,1
"6453","Eliot, George","Middlemarch",6653,NA,NA,0,2,2,3,1,4,2,2,0,1,-2
"6454","Eliot, George","Middlemarch",6654,NA,NA,1,0,1,0,0,1,1,1,0,0,0
"6455","Eliot, George","Middlemarch",6655,"Dorothea Brooke","person",2,2,0,3,1,3,2,2,0,1,-1
"6456","Eliot, George","Middlemarch",6656,"Hill","location",0,0,0,0,1,0,2,0,0,1,2
"6457","Eliot, George","Middlemarch",6657,NA,NA,1,2,2,1,4,2,5,2,3,3,3
"6458","Eliot, George","Middlemarch",6658,"Arthur Brooke","person",0,0,0,0,0,0,3,0,0,0,3
"6459","Eliot, George","Middlemarch",6659,NA,NA,0,2,0,0,1,1,2,0,0,0,1
"6460","Eliot, George","Middlemarch",6660,"Will Ladislaw","person",0,0,0,0,0,0,1,0,0,0,1
"6461","Eliot, George","Middlemarch",6661,NA,NA,0,0,0,0,1,1,1,1,0,1,0
"6462","Eliot, George","Middlemarch",6662,"Ladies","person",0,1,0,0,1,0,2,0,0,0,2
"6463","Eliot, George","Middlemarch",6663,"Latin","location",0,2,0,0,2,0,2,2,2,2,2
"6464","Eliot, George","Middlemarch",6663,"Latin","person",0,2,0,0,2,0,2,2,2,2,2
"6465","Eliot, George","Middlemarch",6666,"Mr. Dagley","person",0,0,0,0,1,0,1,0,0,1,1
"6466","Eliot, George","Middlemarch",6667,NA,NA,2,0,2,2,0,2,0,2,0,0,-2
"6467","Eliot, George","Middlemarch",6669,"Dorothea Brooke","person",0,2,0,2,2,0,4,0,2,4,4
"6468","Eliot, George","Middlemarch",6669,"Sir James","person",0,2,0,2,2,0,4,0,2,4,4
"6469","Eliot, George","Middlemarch",6671,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"6470","Eliot, George","Middlemarch",6673,NA,NA,0,2,0,0,1,1,2,0,0,0,1
"6471","Eliot, George","Middlemarch",6674,"Dorothea Brooke","person",0,2,0,1,2,0,3,0,1,2,3
"6472","Eliot, George","Middlemarch",6680,"Mr Casaubon","person",2,0,1,2,0,3,4,2,0,0,1
"6473","Eliot, George","Middlemarch",6681,"Dorothea Brooke","person",6,0,6,6,0,9,3,6,0,3,-6
"6474","Eliot, George","Middlemarch",6681,"Mr Casaubon","person",6,0,6,6,0,9,3,6,0,3,-6
"6475","Eliot, George","Middlemarch",6681,"Mark","person",6,0,6,6,0,9,3,6,0,3,-6
"6476","Eliot, George","Middlemarch",6683,"Dorothea Brooke","person",1,1,1,3,0,2,0,1,0,0,-2
"6477","Eliot, George","Middlemarch",6688,NA,NA,1,0,1,1,0,1,0,1,0,0,-1
"6478","Eliot, George","Middlemarch",6689,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"6479","Eliot, George","Middlemarch",6690,NA,NA,0,0,0,0,0,1,1,0,0,1,0
"6480","Eliot, George","Middlemarch",6691,"Dorothea Brooke","person",0,0,1,0,0,1,0,1,0,0,-1
"6481","Eliot, George","Middlemarch",6692,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"6482","Eliot, George","Middlemarch",6693,"Mr Casaubon","person",1,0,0,0,0,2,0,0,0,0,-2
"6483","Eliot, George","Middlemarch",6694,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"6484","Eliot, George","Middlemarch",6695,NA,NA,0,0,0,0,0,1,0,1,0,0,-1
"6485","Eliot, George","Middlemarch",6696,NA,NA,1,0,0,0,0,1,0,0,0,0,-1
"6486","Eliot, George","Middlemarch",6701,"Dorothea Brooke","person",0,0,0,0,2,1,2,1,1,1,1
"6487","Eliot, George","Middlemarch",6702,"Lowick","location",2,1,2,2,0,2,0,2,0,0,-2
"6488","Eliot, George","Middlemarch",6705,NA,NA,0,0,0,1,0,0,0,0,0,0,0
"6489","Eliot, George","Middlemarch",6707,NA,NA,0,1,0,0,1,0,1,0,0,1,1
"6490","Eliot, George","Middlemarch",6709,NA,NA,2,0,0,2,0,2,1,2,0,0,-1
"6491","Eliot, George","Middlemarch",6710,"Dorothea Brooke","person",0,0,0,0,1,0,1,0,0,0,1
"6492","Eliot, George","Middlemarch",6713,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"6493","Eliot, George","Middlemarch",6714,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"6494","Eliot, George","Middlemarch",6715,NA,NA,0,2,0,2,2,0,2,0,2,2,2
"6495","Eliot, George","Middlemarch",6717,"Lowick","location",0,2,0,1,2,0,2,0,0,2,2
"6496","Eliot, George","Middlemarch",6718,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"6497","Eliot, George","Middlemarch",6719,"Dorothea Brooke","person",0,0,0,0,0,0,0,0,0,1,0
"6498","Eliot, George","Middlemarch",6720,NA,NA,1,1,0,1,2,2,2,0,0,1,0
"6499","Eliot, George","Middlemarch",6721,"Dorothea Brooke","person",0,0,0,0,1,0,1,0,0,0,1
"6500","Eliot, George","Middlemarch",6727,"Celia Brooke","person",0,1,0,0,0,0,0,0,0,0,0
"6501","Eliot, George","Middlemarch",6728,"Arthur Brooke","person",3,0,3,0,0,3,0,0,0,0,-3
"6502","Eliot, George","Middlemarch",6728,"Dorothea Brooke","person",3,0,3,0,0,3,0,0,0,0,-3
"6503","Eliot, George","Middlemarch",6728,"Mr. Dagley","person",3,0,3,0,0,3,0,0,0,0,-3
"6504","Eliot, George","Middlemarch",6729,"Arthur Brooke","person",0,0,0,0,0,2,2,0,0,0,0
"6505","Eliot, George","Middlemarch",6729,"Dorothea Brooke","person",0,0,0,0,0,2,2,0,0,0,0
"6506","Eliot, George","Middlemarch",6730,NA,NA,0,0,0,0,0,1,2,1,0,0,1
"6507","Eliot, George","Middlemarch",6731,NA,NA,0,0,0,0,0,1,0,0,0,0,-1
"6508","Eliot, George","Middlemarch",6733,NA,NA,0,1,0,0,1,0,1,0,0,1,1
"6509","Eliot, George","Middlemarch",6734,"Dorothea Brooke","person",1,0,0,1,0,1,0,0,0,0,-1
"6510","Eliot, George","Middlemarch",6735,NA,NA,0,0,0,0,0,1,1,0,0,1,0
"6511","Eliot, George","Middlemarch",6738,"Scott","person",2,2,6,4,2,8,8,2,0,8,0
"6512","Eliot, George","Middlemarch",6738,"Lord","person",2,2,6,4,2,8,8,2,0,8,0
"6513","Eliot, George","Middlemarch",6739,NA,NA,0,0,0,0,1,0,3,0,0,2,3
"6514","Eliot, George","Middlemarch",6740,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"6515","Eliot, George","Middlemarch",6741,"Howe","person",0,0,0,0,0,0,1,0,0,2,1
"6516","Eliot, George","Middlemarch",6742,"Johnson","person",0,0,0,0,0,0,1,1,0,0,1
"6517","Eliot, George","Middlemarch",6743,NA,NA,0,0,0,1,0,1,0,1,0,2,-1
"6518","Eliot, George","Middlemarch",6746,NA,NA,0,0,0,1,1,1,1,0,1,1,0
"6519","Eliot, George","Middlemarch",6747,"Mark","person",4,0,0,2,2,4,8,4,0,6,4
"6520","Eliot, George","Middlemarch",6747,"San","location",4,0,0,2,2,4,8,4,0,6,4
"6521","Eliot, George","Middlemarch",6748,"Arthur Brooke","person",3,0,3,3,0,9,3,6,0,3,-6
"6522","Eliot, George","Middlemarch",6748,"Sir James","person",3,0,3,3,0,9,3,6,0,3,-6
"6523","Eliot, George","Middlemarch",6748,"Mr. Dagley","person",3,0,3,3,0,9,3,6,0,3,-6
"6524","Eliot, George","Middlemarch",6749,"Freeman","person",2,6,4,2,10,8,16,4,4,6,8
"6525","Eliot, George","Middlemarch",6749,"Gray","person",2,6,4,2,10,8,16,4,4,6,8
"6526","Eliot, George","Middlemarch",6750,"Gray","person",4,6,4,2,2,16,8,14,2,2,-8
"6527","Eliot, George","Middlemarch",6750,"Earl","person",4,6,4,2,2,16,8,14,2,2,-8
"6528","Eliot, George","Middlemarch",6751,"Arthur Brooke","person",1,0,0,1,0,1,1,0,0,0,0
"6529","Eliot, George","Middlemarch",6753,"Mark","person",1,2,1,1,1,1,3,2,1,2,2
"6530","Eliot, George","Middlemarch",6754,"Bill","person",1,2,1,1,1,2,3,1,1,0,1
"6531","Eliot, George","Middlemarch",6755,"Middlemarch","location",0,0,0,0,0,0,0,0,0,2,0
"6532","Eliot, George","Middlemarch",6755,"Mr. Dagley","person",0,0,0,0,0,0,0,0,0,2,0
"6533","Eliot, George","Middlemarch",6756,"Mr. Dagley","person",2,0,2,2,2,2,6,2,0,4,4
"6534","Eliot, George","Middlemarch",6756,"Merry","person",2,0,2,2,2,2,6,2,0,4,4
"6535","Eliot, George","Middlemarch",6758,"Lord","person",0,1,0,0,0,1,0,0,0,0,-1
"6536","Eliot, George","Middlemarch",6759,"Arthur Brooke","person",0,2,0,0,2,0,4,0,0,4,4
"6537","Eliot, George","Middlemarch",6759,"Mr. Dagley","person",0,2,0,0,2,0,4,0,0,4,4
"6538","Eliot, George","Middlemarch",6760,"Elle","person",4,0,2,2,0,4,6,0,2,4,2
"6539","Eliot, George","Middlemarch",6760,"Mr. Dagley","person",4,0,2,2,0,4,6,0,2,4,2
"6540","Eliot, George","Middlemarch",6761,"Elle","person",0,1,0,0,1,0,1,0,0,0,1
"6541","Eliot, George","Middlemarch",6762,"Arthur Brooke","person",0,0,0,0,0,0,12,0,0,3,12
"6542","Eliot, George","Middlemarch",6762,"Mark","person",0,0,0,0,0,0,12,0,0,3,12
"6543","Eliot, George","Middlemarch",6762,"Mr. Dagley","person",0,0,0,0,0,0,12,0,0,3,12
"6544","Eliot, George","Middlemarch",6763,"Johnson","person",3,0,0,6,0,6,3,6,3,3,-3
"6545","Eliot, George","Middlemarch",6763,"Jacob","person",3,0,0,6,0,6,3,6,3,3,-3
